id,user,uid,version,changeset,timestamp
129539583,erickdeoliveiraleal,463504,11,58790623,2018-05-08T14:31:09Z
129539584,jfelintonetto,7357230,7,54919872,2017-12-26T03:37:40Z
129539585,UsuárioPar,367813,4,36470988,2016-01-09T21:09:53Z
129539587,Matias_Daniel,7142955,6,54418304,2017-12-07T01:05:32Z
129539588,Matias_Daniel,7142955,7,55523594,2018-01-17T14:44:15Z
129539589,Maarten Deen,9176,2,12607982,2012-08-04T11:01:42Z
129539592,trilhado,348290,4,14347906,2012-12-20T20:33:53Z
129539593,UsuárioPar,367813,11,61872449,2018-08-21T23:42:18Z
129539597,patodiez,1856060,17,34951268,2015-10-29T15:04:55Z
129539599,Rub21,510836,2,16253668,2013-05-23T14:55:44Z
129539601,UsuárioPar,367813,8,37011354,2016-02-05T01:11:27Z
129539604,Editor de GPS,2095745,3,28553498,2015-02-01T20:15:58Z
129539608,Matias_Daniel,7142955,9,56235013,2018-02-10T07:33:58Z
129539613,UsuárioPar,367813,5,36470988,2016-01-09T21:09:49Z
129539614,Editor de GPS,2095745,6,28734770,2015-02-09T18:58:36Z
129539618,UsuárioPar,367813,5,36470988,2016-01-09T21:09:53Z
129539620,erickdeoliveiraleal,463504,6,55654427,2018-01-22T13:13:11Z
129539622,UsuárioPar,367813,3,36470988,2016-01-09T21:09:53Z
129539626,Editor de GPS,2095745,6,28573490,2015-02-02T18:44:37Z
129539627,UsuárioPar,367813,7,36470988,2016-01-09T21:09:53Z
129539630,Matias_Daniel,7142955,11,56340368,2018-02-14T03:06:32Z
129539632,UsuárioPar,367813,5,59698956,2018-06-09T20:19:37Z
129539633,UsuárioPar,367813,10,37011354,2016-02-05T01:11:26Z
131896327,Cris Strife,7462801,9,55387979,2018-01-12T18:27:29Z
138277197,acburiti,559231,1,9938396,2011-11-24T22:32:28Z
138277314,Vítor Dias,397143,4,21647851,2014-04-12T15:10:44Z
138277733,UsuárioPar,367813,7,39182247,2016-05-08T14:27:28Z
138277880,Matias_Daniel,7142955,9,56340368,2018-02-14T03:06:34Z
143506222,dclarks,630782,2,40136258,2016-06-19T13:53:13Z
143506227,dclarks,630782,2,40136258,2016-06-19T13:53:11Z
149403545,Vítor Dias,397143,5,32257852,2015-06-28T08:18:17Z
149403546,Vítor Dias,397143,4,19351244,2013-12-09T02:02:30Z
153608598,dbusse,149876,3,38997550,2016-04-30T11:29:50Z
153608599,UsuárioPar,367813,1,10891372,2012-03-06T16:00:09Z
153608601,erickdeoliveiraleal,463504,2,21165977,2014-03-18T00:12:10Z
153608606,UsuárioPar,367813,1,10891372,2012-03-06T16:00:10Z
153608607,erickdeoliveiraleal,463504,2,21165977,2014-03-18T00:12:11Z
153608608,UsuárioPar,367813,1,10891372,2012-03-06T16:00:10Z
153608610,erickdeoliveiraleal,463504,2,21165977,2014-03-18T00:12:10Z
153608612,erickdeoliveiraleal,463504,2,21165977,2014-03-18T00:12:10Z
153608615,erickdeoliveiraleal,463504,2,21165977,2014-03-18T00:12:11Z
153623552,UsuárioPar,367813,7,36921248,2016-01-31T17:29:23Z
153625115,Rita de Cássia2018,8319988,2,59250151,2018-05-24T18:47:37Z
154822752,Vítor Dias,397143,4,28603277,2015-02-04T03:45:34Z
155228658,UsuárioPar,367813,3,38453671,2016-04-10T15:16:17Z
158084006,UsuárioPar,367813,3,36888170,2016-01-29T21:20:52Z
160432194,UsuárioPar,367813,2,36473044,2016-01-09T23:39:29Z
160432195,erickdeoliveiraleal,463504,4,55626703,2018-01-21T12:40:10Z
162044355,jump6024,172439,6,28075966,2015-01-11T23:36:04Z
163119450,UsuárioPar,367813,7,37299385,2016-02-18T23:26:53Z
165650333,UsuárioPar,367813,3,55042982,2017-12-30T19:26:01Z
165652873,patodiez,1856060,3,48069080,2017-04-23T19:01:00Z
165652874,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652876,patodiez,1856060,5,34951268,2015-10-29T15:04:57Z
165652879,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:36Z
165652880,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652881,Editor de GPS,2095745,2,28553549,2015-02-01T20:18:01Z
165652882,greecemapper,23785,1,11762740,2012-05-31T22:20:14Z
165652883,Editor de GPS,2095745,2,28553549,2015-02-01T20:18:01Z
165652884,Editor de GPS,2095745,2,28553549,2015-02-01T20:18:01Z
165652885,greecemapper,23785,1,11762740,2012-05-31T22:20:14Z
165652886,oesleiribas,559551,3,29905938,2015-04-01T14:29:04Z
165652887,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:36Z
165652888,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652889,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:59Z
165652890,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:36Z
165652891,Editor de GPS,2095745,2,28572364,2015-02-02T17:56:06Z
165652892,greecemapper,23785,1,11762740,2012-05-31T22:20:15Z
165652893,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652894,greecemapper,23785,1,11762740,2012-05-31T22:20:15Z
165652895,Editor de GPS,2095745,2,28572364,2015-02-02T17:56:06Z
165652896,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:36Z
165652897,greecemapper,23785,1,11762740,2012-05-31T22:20:15Z
165652898,patodiez,1856060,2,34951268,2015-10-29T15:04:57Z
165652899,greecemapper,23785,1,11762740,2012-05-31T22:20:15Z
165652900,patodiez,1856060,3,48069080,2017-04-23T19:00:59Z
165652901,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652902,greecemapper,23785,1,11762740,2012-05-31T22:20:15Z
165652903,patodiez,1856060,3,48069080,2017-04-23T19:00:59Z
165652904,greecemapper,23785,1,11762740,2012-05-31T22:20:16Z
165652905,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:36Z
165652906,Editor de GPS,2095745,2,28553549,2015-02-01T20:18:01Z
165652907,jfelintonetto,7357230,2,54919872,2017-12-26T03:37:41Z
165652908,patodiez,1856060,4,48069080,2017-04-23T19:01:00Z
165652909,jfelintonetto,7357230,4,54919872,2017-12-26T03:37:41Z
165652911,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652912,Editor de GPS,2095745,2,28553498,2015-02-01T20:15:58Z
165652914,patodiez,1856060,3,48069080,2017-04-23T19:00:59Z
165652915,greecemapper,23785,1,11762740,2012-05-31T22:20:16Z
165653580,Editor de GPS,2095745,3,28572364,2015-02-02T17:56:06Z
165653588,Editor de GPS,2095745,2,28572444,2015-02-02T17:59:23Z
165653590,jfelintonetto,7357230,3,54919872,2017-12-26T03:37:41Z
165653592,patodiez,1856060,3,34951268,2015-10-29T15:04:57Z
165653593,greecemapper,23785,1,11762754,2012-05-31T22:23:07Z
165653594,patodiez,1856060,3,34951268,2015-10-29T15:04:57Z
165653595,Editor de GPS,2095745,2,28572444,2015-02-02T17:59:23Z
165653596,Editor de GPS,2095745,2,28573490,2015-02-02T18:44:35Z
167005713,Camila Gomes,6642297,5,53965250,2017-11-21T03:02:03Z
169293954,UsuárioPar,367813,3,50852325,2017-08-04T23:56:37Z
169294713,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:42Z
169294718,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:44Z
169294719,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:45Z
169294720,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:45Z
169294721,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:45Z
169294722,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:45Z
169294724,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:46Z
169294727,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:49Z
169294732,Alexandre Parente,151017,1,12042311,2012-06-28T01:34:57Z
169516426,BladeTC,549284,7,39279498,2016-05-12T23:00:14Z
169516427,UsuárioPar,367813,7,52763532,2017-10-09T15:31:24Z
169516428,UsuárioPar,367813,6,52763532,2017-10-09T15:31:24Z
169516429,UsuárioPar,367813,9,55559175,2018-01-18T19:44:07Z
169516575,dmgroom_ct,437598,4,20617156,2014-02-17T14:56:42Z
169516576,naoliv,463507,4,53783320,2017-11-14T20:57:27Z
171704431,DressyPear4,3984659,11,60807697,2018-07-17T16:56:23Z
174445678,patodiez,1856060,5,34950712,2015-10-29T14:45:36Z
174445680,Editor de GPS,2095745,3,28471213,2015-01-28T18:20:13Z
174445681,erickdeoliveiraleal,463504,14,40302569,2016-06-26T15:07:39Z
174445682,Editor de GPS,2095745,2,28472449,2015-01-28T19:25:26Z
174445683,LucFreitas,2173970,15,44660638,2016-12-25T12:18:25Z
174445684,dhiegov,8701980,7,61758472,2018-08-17T21:47:40Z
174445685,UsuárioPar,367813,4,51765938,2017-09-05T23:54:34Z
174445686,thayslan,5008134,10,59811162,2018-06-13T13:18:37Z
174445687,patodiez,1856060,5,48069080,2017-04-23T19:01:03Z
174445688,UsuárioPar,367813,3,43702270,2016-11-16T15:19:46Z
174445689,Editor de GPS,2095745,2,28512396,2015-01-30T20:30:07Z
174445691,Editor de GPS,2095745,8,28515729,2015-01-31T01:18:46Z
174445696,Editor de GPS,2095745,6,28560347,2015-02-02T08:05:11Z
174445698,Matias_Daniel,7142955,12,55524280,2018-01-17T15:06:14Z
174445699,patodiez,1856060,4,48069080,2017-04-23T19:01:03Z
174445700,Editor de GPS,2095745,4,28515729,2015-01-31T01:18:46Z
174445701,Matias_Daniel,7142955,6,55524280,2018-01-17T15:06:15Z
174445702,UsuárioPar,367813,9,59194711,2018-05-22T23:36:24Z
174445703,patodiez,1856060,4,48065859,2017-04-23T16:50:14Z
174445704,patodiez,1856060,2,48065859,2017-04-23T16:50:14Z
174445705,dbusse,149876,4,37647999,2016-03-06T16:12:36Z
174445706,patodiez,1856060,3,34952869,2015-10-29T16:19:44Z
174445707,Matias_Daniel,7142955,14,55523594,2018-01-17T14:44:15Z
174445708,erickdeoliveiraleal,463504,6,55626703,2018-01-21T12:40:10Z
174445709,patodiez,1856060,4,48069080,2017-04-23T19:01:00Z
174445710,erickdeoliveiraleal,463504,8,61554829,2018-08-10T23:27:17Z
174445711,patodiez,1856060,7,48069891,2017-04-23T19:30:03Z
174445712,patodiez,1856060,7,48069080,2017-04-23T19:01:03Z
174445713,Matias_Daniel,7142955,3,55522685,2018-01-17T14:03:52Z
174445714,erickdeoliveiraleal,463504,8,61874698,2018-08-22T03:06:39Z
174445716,Matias_Daniel,7142955,13,55523594,2018-01-17T14:44:16Z
174445717,Editor de GPS,2095745,4,28472449,2015-01-28T19:25:26Z
174445718,Matias_Daniel,7142955,11,56037054,2018-02-03T18:56:11Z
174445719,ThomasDFA,7546139,3,55942633,2018-01-31T18:47:22Z
174445721,Editor de GPS,2095745,3,28430887,2015-01-26T23:06:09Z
174445722,RichRico,2219338,3,29740638,2015-03-25T22:22:11Z
174445723,Maarten Deen,9176,1,12607982,2012-08-04T11:00:58Z
174445724,Maarten Deen,9176,1,12607982,2012-08-04T11:00:58Z
174445725,patodiez,1856060,9,48069891,2017-04-23T19:30:04Z
174445726,wesleygmartins,381516,4,31725659,2015-06-04T17:30:16Z
174445727,Maarten Deen,9176,1,12607982,2012-08-04T11:00:59Z
174445728,Editor de GPS,2095745,2,28515683,2015-01-31T01:10:17Z
174445729,Leal_Rastreamento,4452346,5,46544552,2017-03-03T09:50:55Z
174445730,Matias_Daniel,7142955,3,55523172,2018-01-17T14:26:10Z
174445731,Editor de GPS,2095745,3,28590846,2015-02-03T14:51:04Z
174445733,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445734,Editor de GPS,2095745,2,28472615,2015-01-28T19:34:43Z
174445735,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445739,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445741,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445743,Matias_Daniel,7142955,2,56235158,2018-02-10T07:45:23Z
174445744,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445745,erickdeoliveiraleal,463504,2,58790623,2018-05-08T14:31:09Z
174445746,Maarten Deen,9176,1,12607982,2012-08-04T11:01:00Z
174445747,Rub21,510836,2,16253586,2013-05-23T14:49:18Z
174445748,Editor de GPS,2095745,2,28427164,2015-01-26T20:20:08Z
174445750,Editor de GPS,2095745,2,28472615,2015-01-28T19:34:43Z
174445755,Maarten Deen,9176,1,12607982,2012-08-04T11:01:01Z
174445756,Editor de GPS,2095745,2,28430980,2015-01-26T23:09:39Z
174445757,Editor de GPS,2095745,2,28515680,2015-01-31T01:09:55Z
174445758,Editor de GPS,2095745,2,28472554,2015-01-28T19:31:43Z
174445761,UsuárioPar,367813,5,37011354,2016-02-05T01:11:23Z
174445764,Maarten Deen,9176,1,12607982,2012-08-04T11:01:01Z
174445765,Maarten Deen,9176,1,12607982,2012-08-04T11:01:01Z
174445766,Matias_Daniel,7142955,2,56235158,2018-02-10T07:45:23Z
174445767,wesleygmartins,381516,3,28541428,2015-02-01T10:23:02Z
174445768,Matias_Daniel,7142955,3,56235013,2018-02-10T07:33:59Z
174445769,Maarten Deen,9176,1,12607982,2012-08-04T11:01:02Z
174445771,Editor de GPS,2095745,2,28515680,2015-01-31T01:09:54Z
174445775,UsuárioPar,367813,3,59718988,2018-06-10T18:33:30Z
174445776,Matias_Daniel,7142955,2,56235013,2018-02-10T07:33:59Z
174445777,Maarten Deen,9176,1,12607982,2012-08-04T11:01:02Z
174445778,patodiez,1856060,7,48069891,2017-04-23T19:30:03Z
174445779,Maarten Deen,9176,1,12607982,2012-08-04T11:01:02Z
174445784,Editor de GPS,2095745,3,28427000,2015-01-26T20:13:01Z
174445786,UsuárioPar,367813,4,36470988,2016-01-09T21:09:49Z
174445787,Rub21,510836,2,16253586,2013-05-23T14:49:18Z
174445788,patodiez,1856060,2,34949875,2015-10-29T14:15:41Z
174445789,pauloreis,1066375,2,15680913,2013-04-10T18:26:02Z
174445790,patodiez,1856060,5,48069891,2017-04-23T19:30:03Z
174445792,UsuárioPar,367813,4,36470988,2016-01-09T21:09:48Z
174445793,Editor de GPS,2095745,2,28472113,2015-01-28T19:09:07Z
174445796,UsuárioPar,367813,4,36470988,2016-01-09T21:09:48Z
174445797,Editor de GPS,2095745,2,28515680,2015-01-31T01:09:54Z
174445798,UsuárioPar,367813,6,37011354,2016-02-05T01:11:28Z
174445799,Rub21,510836,2,16254131,2013-05-23T15:31:23Z
174445800,Editor de GPS,2095745,3,28426774,2015-01-26T20:02:22Z
174445801,Editor de GPS,2095745,3,28515729,2015-01-31T01:18:47Z
174445803,erickdeoliveiraleal,463504,6,57494864,2018-03-24T20:12:44Z
174445808,Editor de GPS,2095745,2,28515729,2015-01-31T01:18:46Z
174445809,Editor de GPS,2095745,2,28472554,2015-01-28T19:31:43Z
174445810,Editor de GPS,2095745,2,28427164,2015-01-26T20:20:08Z
174445811,Maarten Deen,9176,1,12607982,2012-08-04T11:01:05Z
174445812,Editor de GPS,2095745,2,28533577,2015-01-31T21:35:57Z
174445814,erickdeoliveiraleal,463504,7,62455568,2018-09-10T13:59:29Z
174445816,patodiez,1856060,2,34952869,2015-10-29T16:19:46Z
174445817,Editor de GPS,2095745,2,28515729,2015-01-31T01:18:46Z
174445819,trilhado,348290,2,14320636,2012-12-18T16:54:16Z
174445820,Editor de GPS,2095745,3,28728174,2015-02-09T14:02:30Z
174445821,Matias_Daniel,7142955,3,54611271,2017-12-14T00:22:23Z
174445824,erickdeoliveiraleal,463504,3,52447187,2017-09-28T14:51:58Z
174445825,UsuárioPar,367813,5,50046986,2017-07-05T00:52:42Z
174445826,Matias_Daniel,7142955,2,55524280,2018-01-17T15:06:14Z
174445827,patodiez,1856060,2,48070522,2017-04-23T19:53:45Z
174445828,Editor de GPS,2095745,3,28471474,2015-01-28T18:35:05Z
174445830,Editor de GPS,2095745,3,28472267,2015-01-28T19:16:43Z
174445831,Matias_Daniel,7142955,3,55524280,2018-01-17T15:06:14Z
174445833,LucFreitas,2173970,7,55293687,2018-01-09T13:48:58Z
174445834,patodiez,1856060,10,48067141,2017-04-23T17:39:57Z
174445835,UsuárioPar,367813,9,36470988,2016-01-09T21:09:46Z
174445836,Matias_Daniel,7142955,10,54418304,2017-12-07T01:05:32Z
174445837,LucFreitas,2173970,3,44660638,2016-12-25T12:18:25Z
174445838,patodiez,1856060,4,48070522,2017-04-23T19:53:43Z
174445839,Maarten Deen,9176,1,12607982,2012-08-04T11:01:08Z
174445840,Matias_Daniel,7142955,3,56235158,2018-02-10T07:45:23Z
174445841,patodiez,1856060,3,48070522,2017-04-23T19:53:44Z
174445842,Rub21,510836,3,16253586,2013-05-23T14:49:17Z
174445844,Editor de GPS,2095745,2,28426933,2015-01-26T20:10:11Z
174445845,Matias_Daniel,7142955,2,55523594,2018-01-17T14:44:15Z
174445846,Maarten Deen,9176,1,12607982,2012-08-04T11:01:09Z
174445847,trilhado,348290,4,14320636,2012-12-18T17:23:13Z
174445848,Maarten Deen,9176,1,12607982,2012-08-04T11:01:09Z
174445850,Editor de GPS,2095745,6,28472719,2015-01-28T19:39:04Z
174445851,erickdeoliveiraleal,463504,2,58790737,2018-05-08T14:35:37Z
174445852,Editor de GPS,2095745,5,28590852,2015-02-03T14:51:22Z
174445853,patodiez,1856060,3,48070522,2017-04-23T19:53:43Z
174445854,patodiez,1856060,3,48063254,2017-04-23T15:15:17Z
174445855,Editor de GPS,2095745,4,28426396,2015-01-26T19:45:13Z
174445856,patodiez,1856060,4,48066302,2017-04-23T17:07:04Z
174445857,Rub21,510836,2,16253756,2013-05-23T15:01:21Z
174445858,patodiez,1856060,4,48067141,2017-04-23T17:40:02Z
174445859,anor,1709892,5,35339200,2015-11-15T22:57:38Z
174445860,Editor de GPS,2095745,3,28431096,2015-01-26T23:14:59Z
174445861,Maarten Deen,9176,1,12607982,2012-08-04T11:01:11Z
174445862,patodiez,1856060,4,48070522,2017-04-23T19:53:41Z
174445864,icfilho,310180,4,20680629,2014-02-20T18:50:30Z
174445867,Editor de GPS,2095745,2,28502791,2015-01-30T11:40:20Z
174445869,patodiez,1856060,3,48070522,2017-04-23T19:53:44Z
174445871,Editor de GPS,2095745,5,28533663,2015-01-31T21:40:25Z
174445872,patodiez,1856060,2,48065133,2017-04-23T16:25:04Z
174445873,patodiez,1856060,4,48065859,2017-04-23T16:50:14Z
174445874,Editor de GPS,2095745,3,28427014,2015-01-26T20:13:44Z
174445875,Maxwell Oliveira,1735569,2,18469585,2013-10-21T14:07:37Z
174445876,Editor de GPS,2095745,3,28472073,2015-01-28T19:06:45Z
174445877,Matias_Daniel,7142955,7,55523594,2018-01-17T14:44:16Z
174445878,patodiez,1856060,2,48063254,2017-04-23T15:15:17Z
174445880,Editor de GPS,2095745,2,28472544,2015-01-28T19:30:56Z
174445881,Maarten Deen,9176,1,12607982,2012-08-04T11:01:13Z
174445882,patodiez,1856060,3,48070522,2017-04-23T19:53:44Z
174445883,Editor de GPS,2095745,2,28472073,2015-01-28T19:06:46Z
174445884,patodiez,1856060,3,48069080,2017-04-23T19:01:03Z
174445885,Matias_Daniel,7142955,3,55522685,2018-01-17T14:03:52Z
174445886,anor,1709892,4,35339200,2015-11-15T22:57:38Z
174445887,Editor de GPS,2095745,4,28515704,2015-01-31T01:14:33Z
174445888,anor,1709892,4,35339200,2015-11-15T22:57:36Z
174445889,patodiez,1856060,2,48065859,2017-04-23T16:50:14Z
174445890,Rub21,510836,2,16253756,2013-05-23T15:01:22Z
174445891,patodiez,1856060,3,48069080,2017-04-23T19:01:03Z
174445892,Editor de GPS,2095745,3,28426797,2015-01-26T20:03:22Z
174445894,Editor de GPS,2095745,2,28426974,2015-01-26T20:12:03Z
174445896,Rub21,510836,2,16253586,2013-05-23T14:49:19Z
174445897,UsuárioPar,367813,5,59194711,2018-05-22T23:36:24Z
174445898,trilhado,348290,4,14306627,2012-12-17T15:20:04Z
174445899,UsuárioPar,367813,3,51765938,2017-09-05T23:54:34Z
174445901,Maarten Deen,9176,1,12607982,2012-08-04T11:01:16Z
174445902,patodiez,1856060,4,48070522,2017-04-23T19:53:43Z
174445903,jfelintonetto,7357230,6,54919872,2017-12-26T03:37:40Z
174445904,erickdeoliveiraleal,463504,4,57494864,2018-03-24T20:12:44Z
174445905,Rub21,510836,2,16253586,2013-05-23T14:49:19Z
174445906,Editor de GPS,2095745,4,28533253,2015-01-31T21:20:54Z
174445907,patodiez,1856060,3,48069080,2017-04-23T19:01:04Z
174445908,Matias_Daniel,7142955,6,54611271,2017-12-14T00:22:23Z
174445909,Matias_Daniel,7142955,3,56235013,2018-02-10T07:34:00Z
174445910,Editor de GPS,2095745,2,28512312,2015-01-30T20:25:07Z
174445911,patodiez,1856060,4,48069080,2017-04-23T19:01:03Z
174445912,Editor de GPS,2095745,2,28472073,2015-01-28T19:06:45Z
174445913,erickdeoliveiraleal,463504,6,58790737,2018-05-08T14:35:37Z
174445914,Editor de GPS,2095745,2,28515691,2015-01-31T01:12:10Z
174445915,Editor de GPS,2095745,3,28553307,2015-02-01T20:07:13Z
174445916,Editor de GPS,2095745,2,28472073,2015-01-28T19:06:46Z
174445917,Editor de GPS,2095745,3,28515729,2015-01-31T01:18:46Z
174445918,Editor de GPS,2095745,3,28430887,2015-01-26T23:06:09Z
174445919,Editor de GPS,2095745,2,28533324,2015-01-31T21:24:20Z
174445920,nhdezoito,170611,4,35294675,2015-11-13T21:45:29Z
174445921,Editor de GPS,2095745,3,28533253,2015-01-31T21:20:54Z
174445922,Matias_Daniel,7142955,4,55524280,2018-01-17T15:06:15Z
174445923,trilhado,348290,2,14347906,2012-12-20T20:27:56Z
174445924,patodiez,1856060,2,34949875,2015-10-29T14:15:43Z
174445925,Editor de GPS,2095745,2,28512276,2015-01-30T20:22:58Z
174445926,Matias_Daniel,7142955,4,56235158,2018-02-10T07:45:22Z
174445927,Editor de GPS,2095745,3,28533577,2015-01-31T21:35:57Z
174445928,Matias_Daniel,7142955,4,56235013,2018-02-10T07:33:59Z
174445929,Maarten Deen,9176,1,12607982,2012-08-04T11:01:19Z
174445930,erickdeoliveiraleal,463504,11,21165977,2014-03-18T00:12:09Z
174445931,UsuárioPar,367813,8,59194711,2018-05-22T23:36:24Z
174445932,Matias_Daniel,7142955,5,56235158,2018-02-10T07:45:23Z
174445933,Editor de GPS,2095745,2,28472073,2015-01-28T19:06:45Z
174445934,dhiegov,8701980,6,61758024,2018-08-17T21:21:16Z
174445935,patodiez,1856060,5,34952869,2015-10-29T16:19:44Z
174445936,Editor de GPS,2095745,3,28533455,2015-01-31T21:29:34Z
174445937,patodiez,1856060,4,48069080,2017-04-23T19:01:03Z
174445938,dbusse,149876,2,14199065,2012-12-08T12:19:47Z
174556640,UsuárioPar,367813,2,55042982,2017-12-30T19:26:01Z
174556641,UsuárioPar,367813,7,55042982,2017-12-30T19:26:01Z
175146383,Paulo Vitor Web,7627859,11,56417291,2018-02-16T15:41:20Z
175146385,Paulo Vitor Web,7627859,7,56417098,2018-02-16T15:35:38Z
175146386,Paulo Vitor Web,7627859,11,56417291,2018-02-16T15:41:21Z
175146387,Paulo Vitor Web,7627859,9,56417291,2018-02-16T15:41:21Z
175147609,erickdeoliveiraleal,463504,11,53010783,2017-10-17T12:46:37Z
175147610,UsuárioPar,367813,16,61407498,2018-08-06T15:10:19Z
175147612,Vítor Dias,397143,5,21544193,2014-04-07T03:46:56Z
175147613,erickdeoliveiraleal,463504,17,53010783,2017-10-17T12:46:37Z
175147616,erickdeoliveiraleal,463504,14,53010783,2017-10-17T12:46:38Z
175147617,erickdeoliveiraleal,463504,12,53010783,2017-10-17T12:46:38Z
175147618,erickdeoliveiraleal,463504,23,53010783,2017-10-17T12:46:38Z
175148882,Vítor Dias,397143,6,19367681,2013-12-09T22:11:08Z
175150493,ivaldonm,2163223,7,60921639,2018-07-21T00:40:27Z
175150496,Editor de GPS,2095745,5,28502839,2015-01-30T11:44:05Z
175150497,Gutierrez PS,5215598,2,45606893,2017-01-28T23:20:30Z
175150498,Vítor Dias,397143,12,31410776,2015-05-24T02:58:32Z
175150500,Gutierrez PS,5215598,2,45606893,2017-01-28T23:20:30Z
175150501,ivaldonm,2163223,6,60920431,2018-07-20T22:26:31Z
175150502,BrunoMarques,705893,1,12662257,2012-08-08T21:16:58Z
175162186,boneco,2762547,10,29818260,2015-03-29T03:23:03Z
175162187,Frido Claudino,2681591,10,59495812,2018-06-02T22:26:41Z
175162188,Frido Claudino,2681591,8,58884770,2018-05-11T17:24:42Z
175162189,HildebrandoPB,1895155,7,21506120,2014-04-05T01:25:08Z
175162195,ivaldonm,2163223,10,61132116,2018-07-27T22:36:54Z
175162197,Fredporto,4060423,7,45090200,2017-01-11T23:10:06Z
175162198,UsuárioPar,367813,11,34766436,2015-10-20T21:55:26Z
175276970,Vítor Dias,397143,10,21544193,2014-04-07T03:46:57Z
175276972,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276975,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276976,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276977,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276980,erickdeoliveiraleal,463504,3,57882136,2018-04-07T02:57:21Z
175276981,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276982,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276983,BrunoMarques,705893,1,12669768,2012-08-09T15:24:56Z
175276984,erickdeoliveiraleal,463504,3,40908047,2016-07-20T22:31:09Z
175276985,BrunoMarques,705893,1,12669768,2012-08-09T15:24:57Z
175276986,erickdeoliveiraleal,463504,3,40908047,2016-07-20T22:37:13Z
175276987,BrunoMarques,705893,1,12669768,2012-08-09T15:24:57Z
175276988,BrunoMarques,705893,1,12669768,2012-08-09T15:24:57Z
175277154,erickdeoliveiraleal,463504,7,53010783,2017-10-17T12:46:38Z
175277155,Vítor Dias,397143,5,32172446,2015-06-23T22:45:02Z
175277156,Vítor Dias,397143,6,32172446,2015-06-23T22:45:02Z
175277157,Vítor Dias,397143,8,31410776,2015-05-24T02:58:28Z
176411223,erickdeoliveiraleal,463504,17,53010783,2017-10-17T12:46:38Z
176411280,erickdeoliveiraleal,463504,15,53010783,2017-10-17T12:46:39Z
176411281,erickdeoliveiraleal,463504,12,53010783,2017-10-17T12:46:39Z
176411282,erickdeoliveiraleal,463504,12,53010783,2017-10-17T12:46:39Z
176411283,erickdeoliveiraleal,463504,25,53010783,2017-10-17T12:46:39Z
176411284,erickdeoliveiraleal,463504,12,53010783,2017-10-17T12:46:40Z
176411285,erickdeoliveiraleal,463504,12,53010783,2017-10-17T12:46:40Z
176411520,BrunoMarques,705893,1,12757316,2012-08-17T02:07:23Z
176411521,BrunoMarques,705893,1,12757316,2012-08-17T02:07:23Z
176411522,BrunoMarques,705893,1,12757316,2012-08-17T02:07:23Z
176411523,BrunoMarques,705893,1,12757316,2012-08-17T02:07:24Z
176411524,Editor de GPS,2095745,2,28263610,2015-01-19T21:20:25Z
176411525,Editor de GPS,2095745,3,32019764,2015-06-17T01:18:28Z
176411526,BrunoMarques,705893,1,12757316,2012-08-17T02:07:24Z
176411528,Vítor Dias,397143,3,31517656,2015-05-27T22:15:17Z
176411583,erickdeoliveiraleal,463504,13,53010783,2017-10-17T12:46:40Z
176411584,erickdeoliveiraleal,463504,6,53010783,2017-10-17T12:46:40Z
176411585,boneco,2762547,5,29818260,2015-03-29T03:22:42Z
176411586,HildebrandoPB,1895155,6,20422952,2014-02-07T02:01:15Z
176411587,erickdeoliveiraleal,463504,23,53010783,2017-10-17T12:46:41Z
176411588,erickdeoliveiraleal,463504,6,53010783,2017-10-17T12:46:41Z
